Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
1650,arkansas,42,69,10,21,8,13,10,49,24,12,8,8,21,102
1651,louisianalafayette,22,58,9,26,17,27,14,39,10,16,5,2,22,70
1651,jacksonst,28,61,2,8,15,20,14,41,11,15,6,6,21,73
1652,FGC,21,46,3,18,8,15,7,30,6,21,6,3,21,53
1652,mississippist,23,50,5,14,15,26,12,33,8,17,15,0,18,66
1653,texasst,18,47,2,11,12,19,9,30,5,15,7,3,20,50
1653,utah,21,49,7,19,20,24,8,33,11,12,7,5,17,69
1654,northwesternst,27,71,4,20,16,21,14,32,10,9,9,1,24,74
1654,utep,29,48,4,11,22,31,7,40,21,18,7,6,15,84
1655,USC,24,55,5,21,18,25,9,40,12,13,5,3,14,71
1655,LBSU,30,69,5,21,7,12,12,37,17,10,9,4,15,72
1656,westernillinois,21,53,3,15,7,9,8,18,11,10,11,4,23,52
1656,utahst,19,36,5,7,25,34,10,34,15,19,4,9,16,68
1657,vmi,34,65,11,26,15,16,6,22,18,9,4,2,30,94
1657,eastcarolina,30,54,8,20,35,44,10,35,21,11,2,4,17,103
1658,lafayette,19,42,6,15,18,23,8,31,11,19,6,2,22,62
1658,stfrancisny,20,56,7,20,18,30,19,37,11,13,10,3,20,65
1659,southdakota,26,58,9,21,22,28,8,32,17,19,6,7,17,83
1659,moreheadst,44,80,17,32,15,20,16,43,32,11,14,5,22,120
1660,easternillinois,15,37,3,8,10,15,4,22,8,21,5,2,23,43
1660,wrightst,24,44,7,13,15,18,4,24,13,12,5,1,18,70
1661,stonybrook,23,45,5,11,25,32,7,31,13,17,4,4,22,76
1661,loyolamd,19,48,4,13,27,35,7,22,9,13,13,6,29,69
1662,grambling,22,68,10,29,21,28,16,40,13,14,4,0,26,75
1662,TCU,31,58,9,17,27,33,8,41,17,11,8,5,22,98
1663,lipscomb,25,52,13,28,25,33,6,28,17,16,10,0,26,88
1663,austinpeay,28,54,7,19,20,26,9,35,14,22,5,4,23,83
1664,tennesseest,22,64,5,22,9,16,15,44,13,16,4,3,25,58
1664,illinoisst,17,51,7,27,23,29,7,39,14,15,10,4,20,64
1665,norfolkst,25,54,6,15,11,14,12,32,15,16,6,1,18,67
1665,seattle,22,50,5,25,21,27,9,28,16,12,9,3,12,70
1666,highpoint,21,48,8,20,4,4,8,25,15,19,5,2,15,54
1666,syracuse,29,54,7,13,10,18,11,30,15,10,12,6,8,75
1667,nichollsst,28,61,4,16,6,10,12,25,16,17,10,5,23,66
1667,indiana,24,44,5,12,26,35,10,33,13,20,8,5,13,79
1668,bucknell,15,52,6,18,15,20,12,31,7,13,6,0,11,51
1668,marist,27,59,6,12,9,10,12,39,13,12,7,5,18,69
1669,westernillinois,19,49,3,12,20,27,9,31,11,11,6,1,22,61
1669,troy,20,42,7,16,11,25,6,30,14,15,6,5,19,58
1670,nebraskaomaha,26,62,10,24,17,20,10,35,13,15,5,1,23,79
1670,minnesota,31,60,9,23,21,29,9,37,14,10,10,3,16,92
1671,someth,25,55,2,7,10,14,11,39,7,9,7,3,19,62
1671,wyoming,16,46,6,23,16,21,6,29,8,10,3,5,16,54
1672,sacredheart,23,64,3,17,1,6,8,34,10,18,2,2,23,50
1672,unlv,28,63,4,21,22,33,16,53,20,12,9,12,13,82
1673,coppinst,21,46,5,19,27,34,10,27,11,15,7,2,17,74
1673,somiss,35,59,6,21,12,30,17,37,27,11,8,4,26,88
1674,UCSB,24,61,9,21,14,17,10,29,18,5,6,2,23,71
1674,utahst,23,50,8,20,23,29,11,40,17,10,3,5,16,77
1675,pacific,21,50,3,12,13,19,8,31,2,12,7,1,19,58
1675,princeton,27,53,18,39,11,15,6,30,22,11,4,2,15,83
1676,arkansaslittlerock,26,48,8,12,15,24,9,40,13,13,6,2,22,75
1676,jacksonvillest,23,50,8,18,16,30,8,27,14,10,7,2,22,70
1677,yale,18,57,4,19,22,27,15,32,4,10,5,4,19,62
1677,albany,25,51,4,11,16,21,10,37,12,11,5,3,23,70
1678,georgiasouthern,22,52,11,26,6,14,10,33,13,11,7,0,19,61
1678,georgiast,25,51,9,22,14,20,7,32,15,9,6,5,15,73
1679,samford,32,55,3,9,8,14,11,40,18,15,9,1,14,75
1679,jacksonville,23,60,4,24,8,11,10,28,14,11,7,5,16,58
1680,liberty,28,62,9,21,18,27,17,41,15,12,8,2,28,83
1680,furman,27,48,10,19,22,37,8,32,10,12,1,0,24,86
1681,portland,25,56,5,18,19,20,14,35,11,11,9,3,18,74
1681,bradley,16,45,4,13,17,20,9,27,7,17,8,1,20,53
1682,calstnorthridge,23,44,5,10,16,20,6,27,9,12,6,1,22,67
1682,texasamcc,24,53,3,7,15,20,11,28,9,9,6,2,15,66
1683,idahost,23,52,6,15,13,19,9,26,10,11,5,3,21,65
1683,idaho,23,42,4,11,19,27,4,26,9,14,3,4,20,69
1684,illinoischicago,22,56,4,15,8,11,7,33,7,10,7,2,14,56
1684,ucriverside,23,55,3,11,8,13,8,36,8,13,5,6,15,57
1685,notredame,23,51,4,14,11,19,5,33,8,13,3,2,18,61
1685,ohiost,23,55,3,18,15,20,8,34,12,11,8,1,18,64
1686,michiganst,29,58,7,22,27,33,11,43,14,13,4,3,25,92
1686,texas,24,61,6,17,24,32,12,33,11,12,4,4,26,78
1687,louisville,26,54,13,24,20,32,12,34,20,10,9,6,21,85
1687,floridainternational,18,54,5,17,15,22,17,38,6,20,2,3,21,56
1688,oklahomast,25,48,5,15,23,35,6,30,10,14,5,6,20,78
1688,colorado,26,64,6,22,15,20,18,41,7,14,8,1,26,73
1689,rider,21,48,5,15,20,29,9,29,10,16,4,1,24,67
1689,villanova,28,56,10,26,22,28,12,37,15,12,9,3,26,88
1690,BYU,34,72,6,16,22,36,19,51,15,18,5,4,23,96
1690,oregon,33,81,10,32,24,31,17,40,15,10,12,6,22,100
1691,davidson,31,68,9,23,14,24,13,35,14,22,3,0,31,85
1691,unc,30,62,3,6,34,47,12,40,19,15,11,11,24,97
1692,SEMS,27,60,5,15,6,10,15,39,15,19,5,2,17,65
1692,memphis,31,62,2,17,13,19,11,31,17,8,13,5,11,77
1693,fresnost,16,50,4,17,13,19,9,24,6,6,7,2,18,49
1693,florida,24,57,5,18,13,21,20,47,12,11,3,3,17,66
1694,georgetown,22,54,4,15,16,28,12,29,13,12,7,5,32,64
1694,kansas,25,46,5,14,31,46,12,39,18,12,7,7,23,86
1695,belmont,30,64,11,30,9,13,6,25,19,7,5,1,29,80
1695,kentucky,32,58,3,14,26,36,13,42,14,7,2,4,17,93
1696,kansasst,24,54,5,18,19,25,10,32,15,4,4,1,15,72
1696,gonzaga,24,50,7,21,7,15,8,31,15,12,2,3,20,62
1697,massachusetts,20,60,1,15,14,24,15,43,8,17,8,6,20,55
1697,floridast,24,65,1,7,11,18,17,47,11,17,4,12,19,60
1698,missouri,22,49,8,17,12,18,9,33,13,14,7,4,17,64
1698,illinois,23,57,8,22,11,18,12,32,7,11,7,2,16,65
1699,mcneesest,15,65,2,18,4,5,14,42,7,15,4,5,15,36
1699,SDSU,22,59,7,27,14,20,12,47,9,10,12,9,10,65
1700,calpoly,22,53,7,26,5,11,11,28,12,15,4,6,17,56
1700,pittsburgh,27,58,7,15,12,12,14,36,19,12,9,2,9,73
1701,umbc,24,52,5,15,8,11,7,28,14,20,10,1,21,61
1701,georgewashington,28,53,5,19,13,27,10,34,12,17,10,7,17,74
1702,vermont,22,56,8,17,16,24,14,36,7,11,4,4,25,68
1702,harvard,22,46,8,14,22,35,6,28,14,10,6,7,23,74
1703,oklahoma,21,53,6,18,16,20,14,50,11,22,4,5,20,64
1703,texasAM,18,67,2,23,14,24,18,39,7,12,11,2,20,52
1704,clevelandst,23,55,10,23,11,14,10,34,14,15,5,5,23,67
1704,toledo,23,63,3,18,22,27,21,45,14,10,6,5,13,71
1705,stanford,22,48,4,10,17,20,5,32,9,12,2,4,19,65
1705,michigan,21,52,8,27,18,26,9,32,16,8,6,1,22,68
1706,tulsa,22,57,5,26,9,14,13,37,15,18,2,1,21,58
1706,TCU,22,55,6,21,20,23,10,35,12,10,10,4,16,70
1707,eastcarolina,30,63,10,27,9,9,8,29,17,10,4,1,14,79
1707,ncst,39,67,7,19,5,10,8,33,20,8,5,9,9,90
1708,boston,25,59,10,26,23,36,12,34,10,12,10,2,20,83
1708,maryland,28,58,6,15,15,26,11,42,15,17,5,7,27,77
1709,coastalcarolina,25,61,7,17,8,9,16,40,7,10,4,3,15,65
1709,centralconnecticutst,21,58,11,31,9,11,11,33,16,10,5,7,15,62
1710,westerncarolina,23,52,9,22,8,10,9,25,12,9,5,4,26,63
1710,georgia,18,36,5,10,24,38,8,28,9,10,3,3,13,65
1711,ncgreensboro,19,60,1,15,12,21,14,40,6,12,9,0,22,51
1711,wakeforest,22,49,2,14,13,30,10,41,5,14,7,6,15,59
1712,MTSU,12,45,6,16,18,27,12,30,10,18,7,2,20,48
1712,cincinnati,23,51,7,18,16,23,11,37,16,18,8,5,24,69
1713,duquesne,33,53,13,24,16,19,3,28,27,5,3,2,20,95
1713,UMASSLowell,26,62,8,29,17,21,14,33,18,7,3,2,17,77
1714,maine,29,57,5,14,7,10,4,23,11,14,6,5,13,70
1714,providence,37,77,11,29,9,10,22,45,21,12,8,4,13,94
1715,youngstownst,30,66,9,24,18,26,16,40,12,16,9,0,25,87
1715,stjohns,30,59,8,12,28,37,9,33,14,13,9,8,20,96
1716,prairieviewam,18,53,4,19,13,25,10,31,10,17,3,2,21,53
1716,westernmichigan,33,58,8,20,18,27,10,40,17,12,7,0,21,92
1717,olddominion,28,57,3,9,10,19,13,36,12,11,8,3,17,69
1717,Ncwilmington,17,51,0,6,15,24,11,32,7,11,6,3,16,57
1718,holycross,22,53,8,22,22,31,11,43,14,17,8,9,19,74
1718,njit,18,60,2,14,15,24,13,37,6,13,12,5,23,55
1719,calstbakersfield,24,69,12,33,15,19,19,43,14,22,12,6,25,75
1719,texasarlington,22,55,9,27,26,34,12,37,15,19,7,7,17,79
1720,murrayst,24,49,6,15,10,18,7,30,14,13,5,5,16,64
1720,westernkentucky,26,65,6,21,13,17,18,39,8,9,2,3,14,71
1721,buffalo,23,57,5,14,30,37,14,44,11,22,7,12,29,81
1721,manhattan,24,70,6,18,30,36,18,39,16,14,16,5,27,84
1722,jamesmadison,18,41,7,17,12,22,7,37,6,18,8,3,16,55
1722,hampton,18,57,6,25,7,15,14,31,10,14,9,3,17,49
1723,alabamast,22,53,7,25,15,23,10,24,14,10,7,5,20,66
1723,tulane,29,53,4,10,22,23,10,36,14,12,3,1,17,84
1724,stjoes,24,52,8,21,32,40,10,37,19,14,3,3,18,88
1724,loyolamd,27,58,6,24,17,26,9,30,14,12,6,2,26,77
1725,kentst,17,51,5,16,19,30,9,33,7,14,6,2,23,58
1725,charleston,18,45,2,14,16,29,11,41,4,21,6,6,25,54
1726,butler,23,61,6,22,16,23,16,49,12,13,8,4,16,68
1726,evansville,22,58,4,12,11,16,6,31,16,12,7,4,20,59
1727,ballst,21,44,6,22,10,16,11,29,11,21,7,4,18,58
1727,southernillinois,25,53,3,11,13,19,13,28,9,13,12,0,13,66
1728,iupui,23,56,3,11,12,19,10,29,12,12,5,3,19,61
1728,indianast,30,54,6,13,15,22,10,37,17,14,5,2,20,81
1729,georgiatech,25,65,4,25,9,16,17,39,11,11,2,6,19,63
1729,vanderbilt,26,52,7,15,17,29,9,37,17,9,5,3,15,76
1730,northerniowa,19,60,2,19,3,7,14,38,3,13,2,2,19,43
1730,virginia,20,53,7,26,10,18,12,42,14,10,4,8,13,57
1731,houstonbaptist,23,59,6,19,12,18,10,33,16,13,2,2,20,64
1731,pepperdine,29,62,0,7,18,22,12,41,12,9,4,5,15,76
1732,ncat,20,59,1,12,16,25,16,37,9,12,4,2,24,57
1732,stlouis,23,55,8,23,25,32,13,43,16,10,6,6,20,79
1733,austinpeay,30,61,10,23,9,15,16,40,17,22,5,1,17,79
1733,ETSU,30,64,7,23,17,20,8,30,12,12,13,5,12,84
1734,UWMilwaukee,25,58,5,20,4,6,8,30,19,16,6,2,17,59
1734,northeastern,24,54,5,21,9,13,11,38,18,19,7,5,12,62
1735,uab,21,69,1,16,20,26,22,48,7,15,5,1,19,63
1735,LSU,32,66,10,17,12,17,10,39,20,10,6,7,19,86
1736,stbonaventure,28,66,8,25,10,22,20,45,15,17,8,3,22,74
1736,niagara,24,50,8,16,16,24,7,31,11,19,7,0,19,72
1737,temple,38,62,15,27,10,21,11,44,22,9,3,5,26,101
1737,longisland,17,59,5,26,26,43,21,42,9,8,6,2,16,65
1738,virginiatech,17,48,9,20,9,18,16,44,9,27,3,4,20,52
1738,VCU,30,70,12,25,10,20,19,38,17,7,22,5,15,82
1739,airforce,29,62,9,23,7,8,13,33,23,15,3,3,15,74
1739,ucdavis,27,53,5,21,21,24,9,28,17,12,7,0,14,80
1740,texastech,24,66,1,13,13,16,18,45,8,12,3,4,19,62
1740,arizonast,26,57,10,19,14,18,7,32,20,7,4,7,14,76
1741,xavier,25,63,5,15,22,28,17,38,11,6,4,3,26,77
1741,alabama,23,47,8,19,20,30,8,34,12,9,4,6,23,74
1742,Scupstate,28,61,11,25,9,11,11,30,22,11,7,2,18,76
1742,charlotte,27,52,10,21,17,23,10,32,20,16,4,3,13,81
1743,arkansasst,29,62,12,31,13,23,10,39,17,10,5,3,22,83
1743,marshall,27,70,10,31,18,26,19,48,14,10,4,4,19,82
1744,quinnipiac,22,66,0,16,14,17,17,43,8,16,5,4,17,58
1744,lehigh,26,54,6,9,11,16,4,33,19,13,5,2,21,69
1745,UCSB,19,53,3,17,20,28,12,36,10,9,9,8,19,61
1745,westernillinois,20,48,7,17,8,19,10,37,13,16,2,3,19,55
1746,somiss,25,53,4,13,20,28,7,33,17,11,9,1,20,74
1746,arkansaslittlerock,21,47,6,20,12,21,4,27,16,15,5,2,20,60
1747,towson,29,59,5,12,19,26,12,35,8,11,1,3,26,82
1747,northdakotast,29,52,4,12,28,37,7,27,11,5,7,4,18,90
1748,southalabama,20,57,9,25,11,19,10,38,9,20,5,3,24,60
1748,arkansas,25,52,5,17,17,25,4,35,11,14,10,8,18,72
1749,alabamaAM,15,56,6,26,11,17,7,34,11,11,7,6,26,47
1749,missourist,17,50,9,20,25,31,11,47,11,14,2,5,17,68
1750,bradley,16,51,6,18,17,26,11,31,8,11,8,2,20,55
1750,pacific,21,46,9,21,20,26,10,38,13,17,7,4,22,71
1751,citadel,23,54,6,21,10,14,9,34,9,17,6,0,24,62
1751,nebraska,25,48,5,17,22,34,7,30,12,13,9,3,16,77
1752,utep,22,43,5,14,15,20,5,34,12,9,4,5,18,64
1752,washingtonst,20,59,7,27,4,11,15,35,7,9,3,2,19,51
1753,marquette,26,57,7,19,9,14,10,30,8,11,8,1,20,68
1753,newmexico,24,55,9,24,18,24,12,37,16,12,6,3,13,75
1754,troy,14,48,2,19,20,24,12,30,7,12,5,2,13,50
1754,utahst,27,49,8,13,9,12,5,29,20,9,4,5,20,71
1755,princeton,25,46,5,16,24,32,9,27,9,17,4,3,26,79
1755,portland,27,48,8,15,31,37,6,22,8,10,5,1,24,93
1756,navy,23,47,7,13,12,16,4,27,13,10,4,2,19,65
1756,northernkentucky,25,49,9,19,13,22,6,28,15,8,7,1,13,72
1757,jacksonvillest,25,58,9,23,13,19,11,34,17,9,8,4,18,72
1757,coppinst,19,49,6,18,17,22,9,34,10,14,6,2,13,61
1758,easternmichigan,31,67,8,28,11,17,13,34,18,5,6,5,14,81
1758,oakland,25,66,14,31,15,17,21,47,19,12,4,3,19,79
1759,charlestonsouthern,30,72,14,33,23,33,13,49,17,10,8,2,27,97
1759,centralarkansas,33,73,10,17,14,30,14,52,16,16,4,3,26,90
1760,fordham,24,57,10,26,20,23,6,32,9,15,7,6,18,78
1760,monmouth,30,69,12,30,15,20,16,44,13,14,10,4,20,87
1761,fairfiield,16,57,10,27,16,23,17,41,13,19,6,3,22,58
1761,UWGreenBay,23,53,5,9,23,31,9,39,17,11,8,7,18,74
1762,easternillinois,25,62,6,21,9,11,9,30,11,6,4,2,18,65
1762,IPFW,29,53,13,23,15,24,8,37,16,7,3,2,15,86
1763,wofford,21,56,2,15,18,27,13,38,6,13,13,0,18,62
1763,winthrop,17,47,7,19,15,21,7,33,8,22,7,5,20,56
1764,fairleighdickinson,18,50,2,11,21,28,9,25,5,11,6,3,25,59
1764,columbia,23,46,10,23,26,34,10,35,17,11,5,7,17,82
1765,ucirvine,24,39,6,12,9,13,4,29,12,11,5,5,15,63
1765,denver,17,50,7,25,9,12,10,24,11,8,5,3,17,50
1766,longwood,22,51,5,11,15,19,7,18,11,10,10,1,15,64
1766,dartmouth,30,46,9,20,15,21,7,31,19,16,3,9,17,84
1767,lamar,27,55,5,17,15,20,10,36,20,19,5,1,24,74
1767,canisius,29,62,10,20,19,26,11,32,20,11,9,1,15,87
1768,houston,19,43,2,7,14,28,4,36,6,12,8,6,14,54
1768,rice,18,59,10,26,6,10,12,40,9,14,1,1,21,52
1769,southdakotast,25,51,8,15,19,24,10,34,13,12,6,3,18,77
1769,northdakota,25,53,8,19,12,20,7,24,10,10,3,5,22,70
1770,southernutah,20,52,9,19,3,4,11,24,12,17,5,4,22,52
1770,sandiego,21,41,3,7,22,30,11,33,10,13,11,1,15,67
1771,SELA,29,56,3,16,19,25,10,41,18,14,3,9,27,80
1771,tennesseemartin,23,59,3,13,27,37,11,32,13,5,8,4,19,76
1772,sacramentost,19,55,9,23,4,4,4,29,11,11,6,0,22,51
1772,calstfullerton,19,45,6,17,15,26,10,41,15,14,2,1,12,59
1773,umkc,18,52,3,20,10,14,12,30,8,19,11,1,21,49
1773,wrightst,17,39,4,14,23,28,6,32,12,19,10,4,18,61
1774,bethunecookman,22,54,7,18,13,22,14,32,6,12,10,3,19,64
1774,northflorida,25,49,6,14,12,19,10,33,17,14,6,8,14,68
1775,miamioh,26,46,5,15,22,28,5,34,16,10,3,5,21,79
1775,tennesseest,23,60,5,20,13,20,11,30,11,6,3,3,24,64
1776,bryant,37,65,11,18,22,37,13,40,17,13,2,3,25,107
1776,delaware,38,77,6,22,26,36,19,42,12,4,9,3,25,108
1777,connecticut,28,51,4,12,22,25,12,29,7,15,8,4,19,82
1777,washington,24,54,5,18,17,20,13,27,10,16,7,4,21,70
1778,nccentral,23,45,10,24,10,17,4,22,13,13,5,1,25,66
1778,wichitast,24,50,7,23,22,34,15,37,16,8,6,2,14,77
1779,southern,18,53,6,17,14,19,9,27,10,15,2,1,31,56
1779,baylor,22,44,5,13,32,47,11,39,11,13,7,5,17,81
1780,iowast,26,57,5,21,22,28,6,36,18,9,5,1,14,79
1780,georgemason,26,58,8,20,7,12,5,30,10,14,2,5,22,67
1781,arkansaspinebluff,22,65,8,26,9,17,15,28,14,18,19,2,27,61
1781,iowa,29,47,10,17,18,27,11,42,22,27,10,4,14,86
1782,weberst,22,56,4,22,12,20,8,28,11,13,6,2,16,60
1782,ucla,31,63,3,9,18,22,13,42,20,10,7,2,16,83
1783,southcarolina,28,48,4,7,18,29,11,32,12,11,6,3,24,78
1783,stmarys,22,54,7,19,20,25,13,27,11,11,3,2,20,71
1784,kennesawst,25,65,5,19,11,16,14,29,11,18,8,2,28,66
1784,indiana,32,51,3,11,23,35,12,41,18,20,11,5,17,90
1785,purdue,25,60,7,18,16,26,14,45,11,11,2,6,25,73
1785,westvirginia,24,65,3,18,19,23,13,38,8,8,7,4,23,70
1786,ohio,26,56,6,12,12,17,13,34,10,18,7,1,22,70
1786,richmond,25,51,5,17,14,26,12,33,9,16,6,4,17,69
1787,brown,20,63,3,15,9,19,17,49,8,12,6,4,17,52
1787,northwestern,21,59,6,26,10,15,10,42,11,13,6,7,17,58
1788,mountstmarys,28,54,12,26,14,22,7,29,11,16,4,1,21,82
1788,pennst,33,62,2,11,24,30,11,34,11,10,6,4,16,92
1789,USC,32,66,4,12,11,17,14,41,13,13,6,7,20,79
1789,dayton,25,67,6,23,20,27,17,41,12,10,6,0,17,76
1790,bostoncollege,20,46,7,23,20,29,9,34,10,13,4,2,21,67
1790,auburn,25,52,10,22,17,22,5,26,15,7,4,2,21,77
1791,pennsylvania,23,59,7,19,9,17,7,32,12,13,8,1,22,62
1791,marist,27,62,8,19,14,21,15,45,17,15,3,7,16,76
1792,stfrancispa,19,53,8,25,3,7,3,26,12,6,5,0,14,49
1792,drexel,22,48,2,9,13,20,6,39,10,5,3,4,11,59
1793,valparaiso,20,51,9,28,13,17,6,29,10,17,2,2,24,62
1793,ucf,31,60,11,19,17,25,9,34,16,8,12,3,14,90
1794,lasalle,23,60,7,18,5,9,14,34,9,10,4,2,17,58
1794,miamifl,28,59,4,16,11,18,15,40,13,7,7,6,12,71
1795,alabamast,20,57,5,17,9,13,10,33,13,12,5,4,19,54
1795,UWMilwaukee,22,54,7,21,16,20,12,40,18,13,3,1,15,67
1796,mercer,26,60,6,20,21,26,15,39,12,13,4,3,20,79
1796,mississippi,27,61,7,24,15,23,15,35,14,13,4,9,19,76
1797,iona,27,62,12,34,6,12,8,32,17,8,5,3,17,72
1797,nevada,31,61,8,22,10,15,9,38,18,9,4,6,12,80
1798,depaul,24,58,6,17,10,14,15,42,13,16,3,7,23,64
1798,illinoisst,20,64,5,26,24,30,19,41,10,6,9,6,17,69
1799,easternwashington,25,63,10,27,10,17,17,38,11,16,5,3,25,70
1799,setonhall,29,51,7,16,27,38,7,29,16,11,11,4,17,92
1800,floridaAM,25,60,7,21,11,16,13,29,7,17,10,2,23,68
1800,FGC,26,45,5,12,20,26,6,30,11,18,6,3,16,77
1801,northeastern,20,47,7,19,15,30,13,31,15,12,7,0,19,62
1801,tulane,22,49,5,17,16,20,10,31,13,12,4,4,21,65
1802,northerncolorado,23,62,4,18,9,15,12,26,6,7,8,0,21,59
1802,wyoming,25,36,6,12,16,25,1,31,17,17,3,7,14,72
1803,cal,20,55,5,24,9,15,9,31,13,8,5,3,16,54
1803,creighton,25,56,7,22,11,13,10,39,13,8,1,0,16,68
1804,oregonst,21,48,2,10,27,32,8,29,8,10,4,6,24,71
1804,akron,26,58,10,26,21,29,12,33,13,7,3,6,25,83
1805,mississippist,25,55,5,14,16,25,9,32,12,13,10,1,17,71
1805,southflorida,24,52,6,15,12,15,6,31,11,18,3,4,19,66
1806,louisianatech,32,56,9,18,10,14,5,34,20,14,9,9,11,83
1806,louisianamonroe,24,62,5,14,8,14,14,36,11,17,9,2,14,61
1807,santaclara,23,59,7,20,18,23,14,30,8,12,6,2,21,71
1807,unlv,34,56,7,14,17,25,11,36,17,12,5,5,19,92
1808,boisest,23,48,9,18,7,9,6,22,17,15,6,3,17,62
1808,hawaii,23,50,6,13,9,13,9,26,9,16,4,1,17,61
1809,elon,20,52,8,20,19,23,13,41,8,14,7,4,20,67
1809,floridaatlantic,23,63,4,22,12,20,18,40,10,11,7,4,20,62
1810,robertmorris,34,65,10,24,16,19,8,26,21,10,6,3,22,94
1810,oakland,33,58,11,24,23,32,11,34,29,12,4,5,18,100
1811,army,27,64,11,29,7,11,17,34,16,11,5,4,21,72
1811,rutgers,27,60,2,13,19,31,21,41,14,13,5,7,13,75
1812,detroit,20,53,8,22,14,19,13,34,15,18,11,5,24,62
1812,bowlinggreen,22,46,2,7,18,31,9,32,11,16,9,6,17,64
1813,georgiast,30,54,19,32,20,24,8,24,25,4,10,8,14,99
1813,UTSA,22,50,11,25,13,16,13,31,16,17,3,3,19,68
1814,stpeters,23,57,3,14,7,18,19,37,5,10,8,2,19,56
1814,hartford,22,44,7,17,15,18,7,29,12,13,3,1,19,66
1815,newhampshire,11,49,3,13,20,29,11,34,2,15,7,2,19,45
1815,rhodeisland,21,50,6,19,14,21,9,44,14,16,5,9,26,62
1816,sacredheart,26,62,6,19,20,27,12,27,11,7,5,0,20,78
1816,radford,34,57,10,20,16,21,10,37,17,13,5,3,20,94
1817,american,24,49,11,28,10,15,10,29,16,11,2,3,22,69
1817,sanfrancisco,28,46,7,12,14,23,6,24,19,8,4,2,19,77
1818,northernillinois,19,42,6,17,27,35,5,29,8,9,7,7,23,71
1818,ucriverside,20,56,6,23,18,29,16,38,6,12,3,1,25,64
1819,seattle,25,56,10,23,9,11,10,39,12,24,6,5,26,69
1819,nebraskaomaha,22,58,6,20,26,32,8,28,13,13,9,3,14,76
1820,cornell,20,58,6,31,8,11,9,32,8,13,6,3,26,54
1820,stonybrook,24,58,6,16,22,30,17,47,15,12,4,2,14,76
1821,idaho,25,64,5,20,14,21,9,33,15,5,3,2,20,69
1821,calstnorthridge,28,63,4,15,19,24,14,47,20,8,4,5,19,79
1822,northernarizona,16,44,6,14,6,10,10,30,4,18,2,4,17,44
1822,arizona,26,54,7,13,18,24,12,31,16,5,9,3,10,77
1823,iowast,30,56,9,19,14,16,13,40,20,11,4,2,9,83
1823,akron,24,64,11,35,1,6,15,30,9,11,5,1,14,60
1824,stmarys,26,49,10,21,12,17,13,28,16,17,5,5,22,74
1824,hawaii,25,50,4,13,22,29,10,23,10,10,8,2,18,76
1825,georgemason,21,54,6,18,6,11,14,37,10,15,3,2,19,54
1825,oregonst,19,43,3,10,17,26,6,28,8,12,5,6,15,58
1826,FGC,23,49,8,17,9,12,6,29,14,12,5,5,14,63
1826,radford,26,55,9,19,3,6,8,29,9,12,4,3,12,64
1827,moreheadst,25,61,4,13,13,20,9,28,5,10,9,0,24,67
1827,tennessee,32,61,6,12,12,23,17,49,20,15,3,11,19,82
1828,norfolkst,20,55,4,15,12,18,11,31,8,9,7,3,24,56
1828,virginia,18,40,3,10,27,39,9,36,11,12,8,6,15,66
1829,chicagost,22,59,9,23,9,13,3,21,13,9,7,4,18,62
1829,cincinnati,37,85,12,34,16,23,33,69,25,11,6,10,12,102
1830,southflorida,27,49,2,6,9,24,9,37,10,14,1,3,18,65
1830,santaclara,21,55,7,20,17,20,8,31,10,8,5,0,18,66
1831,SIUEdwardsville,16,51,6,19,19,26,6,27,7,13,6,2,21,57
1831,southernillinois,30,50,2,10,12,18,4,36,16,14,9,3,22,74
1832,southcarolina,19,51,4,16,12,18,9,30,6,17,3,4,18,54
1832,boisest,29,54,9,22,13,19,7,28,16,9,7,3,22,80
1833,illinoischicago,23,55,5,14,10,15,7,31,7,11,5,2,23,61
1833,coloradost,27,62,3,16,17,24,15,43,15,6,4,5,16,74
1834,grandcanyon,25,58,10,23,8,14,9,25,19,12,6,3,23,68
1834,newmexico,25,48,6,12,24,32,7,33,20,11,8,8,13,80
1835,montanast,19,55,8,21,9,14,8,28,11,15,10,1,22,55
1835,utep,22,46,8,16,18,26,8,38,14,18,6,2,16,70
1836,mississippist,28,59,1,11,9,12,8,30,9,14,9,2,22,66
1836,unlv,26,59,11,26,19,24,14,39,16,19,3,5,17,82
1837,binghamton,18,45,3,12,18,25,11,28,10,16,2,0,25,57
1837,buffalo,28,59,9,24,22,30,16,37,21,7,7,7,21,87
1838,njit,20,63,7,16,18,25,16,37,10,16,5,5,26,65
1838,stfrancisny,24,55,5,21,24,31,13,41,13,18,9,12,22,77
1839,floridaAM,26,71,5,22,18,20,20,49,11,13,7,2,20,75
1839,sacredheart,23,63,7,23,17,23,14,39,15,11,3,5,16,70
1840,loyolachicago,30,63,8,21,1,2,14,34,21,14,4,0,19,69
1840,fordham,27,60,8,23,21,23,13,33,18,6,7,2,10,83
1841,hofstra,22,63,5,24,10,15,19,40,9,13,5,3,19,59
1841,siena,25,57,2,9,15,22,12,35,13,12,8,7,17,67
1842,southcarolinast,16,50,4,22,11,18,13,34,8,20,4,2,25,47
1842,jacksonville,19,41,5,16,18,31,10,36,12,16,10,2,21,61
1843,iupui,26,64,2,9,25,26,10,44,6,12,3,1,25,79
