Game.,Team,FGM,FGA,X3PM,X3PA,FTM,FTA,OREB,TR,AST,TO,STL,BLK,PF,PTS
1552,northdakotast,24,49,8,22,18,29,6,27,13,12,8,2,19,74
1553,illinoischicago,26,57,8,20,20,28,11,33,18,13,3,5,25,80
1553,depaul,27,59,4,9,17,26,14,37,8,16,0,5,21,75
1554,oralroberts,28,61,9,24,11,13,11,31,15,11,1,3,24,76
1554,missourist,33,74,7,21,13,28,25,46,14,4,4,4,19,86
1555,stlouis,20,42,9,21,6,14,10,29,15,21,2,1,18,55
1555,southernillinois,25,49,5,14,15,24,9,26,11,8,8,2,16,70
1556,ETSU,26,59,7,19,8,14,13,36,5,12,4,4,22,67
1556,mississippist,23,55,6,18,13,20,12,35,9,14,4,5,17,65
1557,arkansasst,30,65,14,32,13,22,14,34,20,11,5,3,21,87
1557,tennesseemartin,24,48,2,9,18,27,8,34,14,16,4,4,23,68
1558,arkansaslittlerock,25,54,7,19,15,22,3,28,11,8,13,3,21,72
1558,northernarizona,24,59,7,22,12,20,16,43,16,18,1,1,20,67
1559,alabamast,15,59,3,21,13,27,18,42,6,21,11,0,17,46
1559,tennesseest,25,53,5,17,13,22,9,41,12,20,13,10,23,68
1560,arkansaspinebluff,22,51,3,11,19,28,14,33,11,31,12,5,28,66
1560,oklahomast,29,62,12,28,32,40,20,39,16,21,11,5,26,102
1561,nichollsst,17,51,9,27,3,6,4,18,7,19,7,1,19,46
1561,texastech,31,58,8,21,19,25,16,46,15,12,11,4,6,89
1562,incarnateword,23,66,4,20,14,19,10,33,10,12,3,6,26,64
1562,unlv,31,65,9,20,21,31,17,52,18,13,7,4,20,92
1563,ucirvine,29,69,5,23,6,10,14,48,15,11,7,6,24,69
1563,nevada,25,63,13,25,13,25,13,40,19,8,6,4,12,76
1564,kennesawst,33,60,10,14,3,8,8,42,21,22,6,5,21,79
1564,rider,31,71,10,23,9,21,14,36,19,13,13,2,13,81
1565,niagara,35,75,10,29,17,19,11,38,15,12,5,1,18,97
1565,youngstownst,38,76,12,25,13,19,11,39,23,10,4,3,19,101
1566,jacksonvillest,27,54,13,22,5,7,8,34,17,10,4,4,19,72
1566,howard,21,50,5,16,12,19,8,29,4,9,4,3,10,59
1567,alabamaAM,29,59,6,22,15,18,8,27,23,13,6,2,19,79
1567,georgiast,35,64,8,19,16,25,14,36,21,10,9,3,15,94
1568,norfolkst,22,53,11,29,11,17,4,24,9,14,4,6,29,66
1568,evansville,26,48,6,12,27,39,9,38,16,10,3,1,19,85
1569,ucf,21,53,5,15,12,18,9,36,13,11,3,4,17,59
1569,georgewashington,25,59,12,30,12,19,11,34,15,6,6,4,12,74
1570,apallachianst,24,76,4,29,12,19,14,41,11,11,6,1,26,64
1570,ncst,29,56,5,10,34,41,4,45,19,13,3,5,20,97
1571,lipscomb,28,63,12,28,9,17,8,29,17,9,6,2,25,77
1571,tennessee,30,55,4,11,28,39,10,41,16,12,5,4,17,92
1572,charleston,20,60,5,17,8,8,16,43,8,15,9,4,17,53
1572,eastcarolina,11,47,2,16,11,14,9,32,4,21,2,8,14,35
1573,austinpeay,29,51,5,11,14,24,5,29,9,15,4,6,17,77
1573,wofford,37,62,13,24,9,15,6,28,25,10,9,1,21,96
1574,Scupstate,21,61,10,33,9,16,13,33,9,13,3,1,17,61
1574,alabama,31,58,6,20,10,18,11,44,16,10,3,4,16,78
1575,murrayst,22,61,7,31,22,31,11,42,13,12,4,2,28,73
1575,mississippi,22,62,7,23,27,38,17,49,14,11,6,5,27,78
1576,coastalcarolina,25,78,8,36,14,23,18,40,11,16,9,0,20,72
1576,auburn,40,72,21,42,16,22,11,48,21,15,8,8,19,117
1577,ncat,21,56,3,21,12,18,12,33,7,8,4,3,21,57
1577,pacific,22,53,5,18,17,22,12,39,16,10,2,4,18,66
1578,georgiasouthern,24,55,10,21,17,21,7,33,12,10,9,4,17,75
1578,floridainternational,26,57,6,16,10,14,8,35,10,13,4,3,21,68
1579,nebraskaomaha,28,64,9,24,15,24,9,47,15,15,3,1,17,80
1579,umkc,27,71,8,28,13,17,9,40,15,13,6,2,20,75
1580,MVSU,24,73,6,17,13,22,12,39,14,13,9,2,20,67
1580,seattle,27,61,7,20,21,28,10,49,20,16,7,4,21,82
1581,floridaatlantic,19,57,3,17,15,18,9,29,7,9,4,3,19,56
1581,miamifl,25,55,8,19,18,27,16,48,13,12,7,3,18,76
1582,drexel,33,76,7,18,9,14,15,40,11,12,6,0,21,82
1582,rider,33,68,6,19,18,26,14,44,16,14,9,6,16,90
1583,texasarlington,17,51,6,26,16,23,12,40,11,12,4,0,19,56
1583,bradley,19,56,4,24,9,17,13,39,6,12,6,1,21,51
1584,arkansasst,32,65,10,27,15,23,9,38,21,12,6,1,17,89
1584,centralarkansas,28,61,7,19,14,20,7,36,16,16,4,9,20,77
1585,samford,24,57,6,19,28,31,11,31,14,16,10,0,17,82
1585,southalabama,29,63,8,27,13,18,14,35,14,16,5,4,26,79
1586,northdakotast,30,57,9,20,18,26,8,40,12,15,2,2,31,87
1586,northdakota,25,56,4,16,16,30,8,32,16,10,6,1,28,70
1587,LBSU,23,50,5,18,20,21,10,33,13,16,9,1,21,71
1587,oregonst,24,54,8,18,11,17,11,27,9,14,7,1,20,67
1588,southcarolinast,28,65,6,22,7,9,9,35,16,8,5,4,20,69
1588,furman,23,59,7,25,14,19,13,41,14,11,2,1,13,67
1589,lamar,27,66,5,18,22,36,20,37,15,17,6,0,20,81
1589,riogrande,37,63,9,21,12,19,12,41,20,21,8,7,27,95
1590,southdakota,28,72,6,19,20,27,14,38,10,8,7,3,23,82
1590,portland,29,58,12,22,15,21,9,40,15,16,2,3,20,85
1591,portlandst,27,62,6,16,22,26,12,36,8,9,9,5,19,82
1591,sanfrancisco,27,58,11,28,13,20,9,33,12,12,5,2,22,78
1592,ucla,31,64,10,31,14,19,12,40,19,15,12,1,13,86
1592,ohiost,29,62,5,24,10,12,6,31,17,18,10,2,20,73
1593,davidson,24,56,10,27,13,20,9,34,12,13,4,1,18,71
1593,kansas,33,68,6,21,17,24,15,43,16,6,10,5,18,89
1594,jacksonst,17,61,8,26,15,17,15,30,6,8,5,1,27,57
1594,baylor,24,49,8,24,26,34,13,43,18,15,3,6,19,82
1595,unc,35,66,9,17,21,28,10,35,18,9,4,5,21,100
1595,kentucky,40,74,10,18,13,21,15,39,19,10,4,2,20,103
1596,butler,27,58,10,21,19,25,6,26,14,6,5,4,21,83
1596,indiana,26,59,6,21,20,26,13,41,11,13,3,8,18,78
1597,oralroberts,26,59,6,19,7,10,8,40,14,13,6,2,15,65
1597,creighton,28,58,7,19,3,9,3,30,17,10,5,3,7,66
1598,easternkentucky,21,59,6,18,8,15,10,31,12,17,8,3,17,56
1598,louisville,30,62,10,24,17,21,14,47,19,16,7,14,16,87
1599,umkc,25,54,9,28,8,14,10,35,15,27,5,1,24,67
1599,westvirginia,41,77,11,32,19,27,18,40,21,7,16,5,17,112
1600,robertmorris,11,46,4,15,13,23,6,21,7,13,7,1,16,39
1600,virginia,31,52,6,14,11,14,7,39,21,11,7,7,19,79
1601,notredame,33,67,8,20,7,8,8,30,18,10,4,3,21,81
1601,purdue,30,66,7,18,19,23,14,40,19,9,4,5,13,86
1602,southcarolina,27,62,10,25,13,20,11,34,18,7,9,4,21,77
1602,southflorida,21,50,6,11,18,27,13,41,5,17,3,2,18,66
1603,wakeforest,25,69,5,25,10,12,15,38,15,10,10,4,20,65
1603,xavier,26,51,5,17,12,18,6,37,12,15,8,5,17,69
1604,arizona,22,55,3,15,20,24,13,35,14,9,10,4,16,67
1604,texasAM,25,56,3,10,10,17,15,38,18,14,5,3,20,63
1605,unlv,18,55,8,21,19,24,10,23,7,16,5,2,18,63
1605,oregon,32,60,5,17,14,17,13,39,17,14,7,8,20,83
1606,manhattan,21,52,9,24,16,24,10,23,10,18,7,0,31,67
1606,floridast,27,48,2,6,27,40,12,37,14,16,11,6,25,83
1607,troy,26,66,11,27,14,18,17,36,10,11,6,9,18,77
1607,USC,29,62,5,15,19,22,12,37,16,9,5,9,16,82
1608,fairleighdickinson,20,63,8,20,20,22,13,28,15,22,5,2,21,68
1608,cincinnati,44,68,12,25,19,29,12,41,29,12,13,4,19,119
1609,charlotte,14,51,4,16,14,21,6,23,7,20,7,0,22,46
1609,florida,29,58,6,21,23,30,14,44,17,13,13,4,18,87
1610,oklahomast,31,59,14,28,17,26,12,31,16,17,7,3,32,93
1610,wichitast,19,52,3,17,35,47,18,34,8,15,9,8,21,76
1611,citadel,28,76,10,37,5,10,9,28,11,18,12,4,22,71
1611,virginiatech,42,69,11,18,18,26,11,52,30,17,5,5,12,113
1612,indianast,23,58,6,21,19,30,7,31,6,12,11,3,23,71
1612,valparaiso,28,65,11,22,22,27,15,49,15,14,5,1,21,89
1613,MTSU,27,55,8,14,15,24,10,39,12,12,2,1,22,77
1613,VCU,30,57,6,18,14,24,6,28,15,5,5,5,22,80
1614,kansasst,31,63,9,25,18,20,14,35,17,9,8,5,20,89
1614,coloradost,23,57,7,19,17,23,16,35,10,14,4,6,16,70
1615,georgetown,25,53,6,14,22,25,12,41,16,19,6,5,20,78
1615,syracuse,25,57,7,20,14,25,12,30,10,13,10,3,23,71
1616,rice,26,57,8,26,13,23,9,22,15,7,8,2,18,73
1616,pittsburgh,29,45,9,18,16,19,4,32,18,18,3,4,21,83
1617,loyolachicago,29,62,6,17,17,23,6,29,15,11,10,9,24,81
1617,illinoischicago,26,57,9,18,14,28,15,47,14,24,4,3,22,75
1618,drake,31,74,10,24,8,9,13,44,14,10,1,3,21,80
1618,iowast,34,77,14,32,15,24,17,47,20,5,4,5,13,97
1619,wagner,21,63,5,20,7,11,20,44,8,20,5,1,22,54
1619,providence,27,57,9,23,13,18,9,33,22,15,8,4,17,76
1620,bucknell,21,57,7,25,19,25,13,36,10,10,6,3,26,68
1620,siena,22,46,5,12,22,34,8,36,10,11,4,4,24,71
1621,memphis,33,58,5,16,28,32,8,35,11,12,8,4,17,99
1621,oklahoma,35,73,12,26,12,17,15,34,12,10,7,3,22,94
1622,texastech,30,60,2,8,17,25,16,41,15,11,4,3,14,79
1622,richmond,25,55,10,28,12,16,8,28,14,14,6,2,25,72
1623,kennesawst,24,57,6,13,23,26,11,32,13,20,5,3,14,77
1623,massachusetts,38,73,12,24,7,9,12,33,25,14,7,7,24,95
1624,stbonaventure,31,66,9,19,8,10,15,35,16,9,7,5,20,79
1624,niagara,24,55,5,17,16,19,12,31,10,15,4,5,14,69
1625,jamesmadison,20,48,5,15,16,23,11,43,14,22,4,5,22,61
1625,apallachianst,24,58,12,27,13,18,6,27,19,11,9,4,23,73
1626,stonybrook,26,63,12,28,11,15,9,39,18,10,4,7,17,75
1626,stfrancispa,21,59,8,22,13,17,10,40,9,15,4,0,15,63
1627,easternmichigan,27,61,9,16,11,17,17,36,14,8,4,4,22,74
1627,vermont,29,60,7,20,17,22,16,36,18,7,2,5,17,82
1628,charlestonsouthern,24,57,6,21,10,16,7,23,6,10,5,4,24,64
1628,georgia,28,52,8,19,20,29,13,41,22,14,4,3,14,84
1629,chicagost,23,62,4,21,11,15,8,25,10,13,8,3,24,61
1629,depaul,38,57,13,20,20,29,11,44,22,16,7,3,17,109
1630,FGC,24,52,12,24,20,26,12,34,12,16,2,1,20,80
1630,lasalle,26,54,8,25,24,30,9,28,15,10,9,3,22,84
1631,radford,23,45,5,12,13,19,10,27,11,22,0,0,12,64
1631,Ncwilmington,43,64,8,19,6,10,7,21,18,6,13,2,16,100
1632,westernkentucky,30,62,10,26,9,12,12,37,16,15,3,5,14,79
1632,detroit,33,63,12,20,7,13,10,31,15,10,8,2,16,85
1633,clevelandst,19,59,3,21,12,19,11,35,5,17,13,2,22,53
1633,ohio,23,48,10,22,15,19,5,39,15,25,3,3,19,71
1634,njit,24,65,13,33,2,3,9,37,15,10,4,2,14,63
1634,temple,23,55,7,18,15,18,3,34,14,6,6,2,12,68
1635,ETSU,26,52,10,19,16,24,6,36,19,17,6,7,21,78
1635,moreheadst,23,71,5,20,17,21,19,44,14,11,5,5,23,68
1636,arkansas,22,62,4,16,29,31,13,41,10,10,6,8,24,77
1636,texas,25,62,5,17,19,32,17,45,13,12,5,7,23,74
1637,louisianalafayette,25,65,6,25,20,35,19,44,12,13,11,3,23,76
1637,neworleans,26,52,4,13,15,22,6,33,17,17,8,6,25,71
1638,umes,19,58,6,19,5,10,11,26,9,15,5,1,21,49
1638,michigan,34,52,12,21,18,26,6,35,28,9,7,5,12,98
1639,westernillinois,28,53,9,19,10,15,5,33,17,9,5,5,21,75
1639,UWMilwaukee,19,52,8,20,13,22,11,32,9,9,4,1,15,59
1640,nccentral,26,66,3,14,19,22,14,41,11,15,10,1,26,74
1640,mcneesest,24,57,4,15,14,21,10,38,13,20,3,2,18,66
1641,easternillinois,22,66,8,29,15,17,16,42,11,13,9,4,20,67
1641,missouri,23,56,3,18,15,24,12,42,12,15,7,3,16,64
1642,santaclara,26,59,12,27,4,4,10,35,14,13,4,0,17,68
1642,washingtonst,27,52,6,13,9,14,4,27,19,8,6,3,13,69
1643,northerniowa,15,56,6,26,10,14,8,29,9,11,5,1,12,46
1643,iowa,28,58,6,20,7,9,10,43,14,13,4,2,17,69
1644,murrayst,30,70,17,45,7,8,14,33,18,14,9,2,27,84
1644,southdakotast,26,53,8,20,28,31,9,36,15,14,6,2,10,88
1645,SIUEdwardsville,21,63,2,12,14,18,14,40,13,13,6,5,20,58
1645,stlouis,25,53,9,20,13,23,8,38,14,13,6,7,18,72
1646,SEMS,23,64,7,25,13,14,9,31,14,15,14,1,25,66
1646,missourist,20,42,9,21,22,29,4,33,15,22,6,7,17,71
1647,cornell,26,60,8,22,18,23,5,33,12,16,7,3,19,78
1647,wyoming,32,68,12,27,21,25,10,42,21,14,10,7,20,97
1648,delaware,22,55,4,16,20,22,7,34,12,11,5,2,18,68
1648,setonhall,32,69,7,18,10,20,17,43,14,8,5,4,18,81
1649,prairieviewam,24,63,2,19,10,18,7,25,8,6,9,4,26,60
1649,utah,32,54,7,16,21,35,14,52,22,14,4,5,17,92
1650,texassouthern,27,63,7,25,19,30,15,36,16,10,8,3,18,80
1650,LSU,33,63,8,17,14,17,11,38,15,14,5,8,23,88
1651,northwestern,21,51,8,24,17,26,8,44,14,14,4,6,21,67
1651,dayton,18,55,9,25,19,26,5,30,11,9,11,4,24,64
1652,towson,27,55,3,12,16,22,8,37,8,13,8,1,17,73
1652,umbc,27,57,10,23,8,18,7,30,17,11,5,0,18,72
1653,SELA,23,61,5,15,5,13,14,35,12,18,6,10,22,56
1653,toledo,24,53,7,14,23,28,12,41,14,17,9,4,16,78
1654,marshall,30,63,12,27,16,23,8,23,24,10,7,0,19,88
1654,akron,34,58,15,28,16,20,8,36,21,16,2,1,20,99
1655,texasst,24,59,3,18,8,10,8,27,12,14,10,5,25,59
1655,tulsa,24,47,9,21,17,25,9,38,19,21,7,2,20,74
1656,arkansaspinebluff,15,57,6,21,7,10,8,21,8,22,17,4,26,43
1656,newmexico,20,45,6,17,37,40,12,44,18,22,16,8,13,83
1657,montana,22,47,6,16,21,29,4,27,12,19,6,4,29,71
1657,ucriverside,18,50,2,16,25,34,13,36,8,22,11,2,28,63
1658,riogrande,20,57,8,20,10,12,14,31,13,18,5,1,22,58
1658,houston,29,56,10,28,15,20,13,38,17,14,11,6,18,83
1659,NMSU,28,56,11,26,14,18,6,35,22,16,6,5,16,81
1659,arizonast,26,63,4,19,14,17,11,36,14,11,6,2,16,70
1660,calpoly,20,62,7,25,8,16,14,38,3,11,3,5,18,55
1660,cal,31,58,10,18,9,18,12,39,19,9,5,7,17,81
1661,grambling,20,53,4,18,11,18,6,17,12,12,11,3,15,55
1661,louisianatech,35,57,11,25,8,9,10,40,28,18,6,4,16,89
1662,chattanooga,29,54,3,11,13,19,11,33,11,14,3,3,24,74
1662,vanderbilt,22,50,6,21,26,29,8,27,16,11,2,4,18,76
1663,utahvalleyst,32,62,7,23,14,22,8,29,14,13,5,3,24,85
1663,weberst,31,53,12,21,19,28,4,31,15,13,6,2,23,93
1664,MVSU,25,57,6,12,6,10,8,33,9,12,3,2,23,62
1664,grandcanyon,22,51,8,26,20,25,8,35,15,12,8,1,14,72
1665,northernarizona,29,54,8,21,10,17,10,38,21,19,3,0,16,76
1665,utep,27,59,11,31,9,10,5,24,21,10,8,3,17,74
1666,illinois,30,64,10,26,5,11,10,39,18,12,7,3,19,75
1666,BYU,26,61,7,22,14,18,10,36,22,12,11,4,16,73
1667,fresnost,23,58,7,20,17,33,14,35,13,12,9,2,22,70
1667,pacific,25,55,5,17,13,21,13,43,16,19,2,2,33,68
1668,abilenechristian,37,65,8,17,4,5,2,28,22,16,8,0,25,86
1668,sacramentost,29,58,9,25,21,30,9,35,21,18,9,4,11,88
1669,delawarest,25,55,8,21,8,18,10,26,16,11,4,1,21,66
1669,binghamton,31,51,8,20,15,24,8,35,21,12,4,0,18,85
1670,winthrop,27,53,10,24,22,30,9,33,9,16,7,3,22,86
1670,hampton,23,54,11,23,22,25,8,30,12,17,3,4,21,79
1671,northerncolorado,21,49,7,22,21,30,8,37,8,18,7,2,27,70
1671,denver,21,58,9,22,22,27,10,35,13,14,7,3,25,73
1672,canisius,30,70,14,30,20,30,35,46,22,17,9,3,25,94
1672,buffalo,28,70,9,28,22,32,18,46,19,17,4,4,27,87
1673,jacksonville,26,56,11,24,12,17,9,32,8,11,13,1,18,75
1673,floridaAM,26,53,9,20,11,19,7,33,17,18,6,4,17,72
1674,westerncarolina,20,59,6,24,11,12,13,44,12,19,4,3,23,57
1674,ncasheville,18,50,3,15,20,35,9,36,13,10,10,4,14,59
1675,louisianamonroe,25,59,9,21,5,13,8,29,17,12,3,2,24,64
1675,northwesternst,26,49,3,8,13,27,9,38,16,15,7,3,16,68
1676,iupui,38,63,13,28,12,20,12,34,22,14,10,3,25,101
1676,southernutah,25,52,7,17,24,31,7,26,13,18,3,1,20,81
1677,lipscomb,28,53,12,26,13,23,9,36,20,26,6,2,21,81
1677,tennesseetech,28,60,9,22,14,24,11,32,12,21,11,4,24,79
1678,incarnateword,25,56,11,17,29,35,9,30,20,13,8,4,20,90
1678,loyolamarymount,34,69,4,20,19,24,16,43,16,13,7,9,23,91
1679,stfrancisny,24,59,5,22,7,12,4,21,12,8,11,4,23,60
1679,albany,29,61,8,17,21,25,18,50,19,15,2,3,19,87
1680,northernillinois,18,46,3,12,21,30,9,36,8,11,6,5,16,60
1680,floridainternational,19,54,5,21,10,16,9,36,12,12,4,4,24,53
1681,northtexas,26,58,2,19,16,24,9,34,12,14,7,3,23,70
1681,samhoustonst,26,57,4,17,20,30,13,39,15,14,8,2,24,76
1682,evansville,30,55,2,8,15,22,10,36,12,13,5,0,23,77
1682,austinpeay,21,53,9,23,18,25,10,29,14,13,2,2,23,69
1683,bethunecookman,27,66,9,23,9,18,14,31,15,14,9,3,13,72
1683,tennesseemartin,39,64,7,23,12,18,11,43,27,16,7,8,16,97
1684,gonzaga,25,46,9,20,27,33,8,42,13,20,6,4,30,86
1684,tennessee,21,69,10,29,24,33,20,38,11,10,5,2,26,76
1685,texassouthern,20,59,5,22,14,20,9,27,10,13,7,2,19,59
1685,TCU,36,68,8,20,16,23,17,50,20,11,8,5,20,96
1686,miamioh,25,65,9,31,14,19,6,28,14,8,6,1,26,73
1686,ucf,23,54,6,24,28,34,11,47,16,18,4,3,20,80
1687,northeastern,25,55,11,23,20,24,8,33,17,15,5,2,24,81
1687,michiganst,26,54,5,16,16,26,8,31,17,14,7,7,22,73
1688,clemson,24,55,9,22,10,14,5,32,10,11,7,1,19,67
1688,alabama,16,50,3,20,19,25,10,37,7,16,9,3,15,54
1689,pennst,32,64,13,23,15,23,15,43,23,21,11,3,20,92
1689,stjohns,25,67,9,24,17,22,18,40,15,21,12,3,18,76
1690,holycross,19,44,3,12,13,20,6,19,7,10,8,3,15,54
1690,rhodeisland,24,48,3,17,14,19,12,36,9,14,7,3,19,65
1691,fordham,19,59,6,29,9,11,7,22,12,9,10,7,14,53
1691,rutgers,28,57,4,9,8,13,16,51,17,17,2,6,12,68
1692,northflorida,20,60,12,31,7,15,15,35,10,12,4,2,18,59
1692,connecticut,29,54,4,9,18,26,10,40,18,10,7,13,16,80
1693,sacredheart,25,59,2,19,23,33,9,45,17,21,7,2,34,75
1693,bostoncollege,26,61,5,17,25,41,8,39,16,15,8,5,26,82
1694,mercer,26,59,10,25,12,17,16,41,11,15,2,0,25,74
1694,auburn,20,50,9,24,27,35,7,26,15,7,4,3,20,76
1695,newhampshire,24,61,7,23,14,21,12,37,10,10,2,2,14,69
1695,boston,26,59,9,22,12,14,8,35,13,11,5,4,18,73
1696,IPFW,37,76,13,30,6,6,14,52,24,15,10,5,18,93
1696,stetson,27,67,12,33,8,13,4,29,11,12,4,1,9,74
1697,dartmouth,24,56,11,23,23,30,9,37,15,11,5,5,19,82
1697,longisland,28,60,2,10,10,22,10,38,8,14,4,5,25,68
1698,alcornst,16,51,7,19,11,15,10,31,7,21,6,5,19,50
1698,georgiatech,26,62,2,11,20,27,18,46,18,14,10,6,14,74
1699,gardnerwebb,25,56,5,14,15,25,9,34,12,12,14,2,24,70
1699,nebraska,22,56,3,17,15,26,17,45,13,20,4,6,21,62
1700,georgiast,16,43,6,14,8,12,9,28,12,18,5,2,15,46
1700,olddominion,20,52,9,29,9,13,15,36,15,13,12,10,12,58
1701,fairfiield,25,68,11,42,17,17,7,30,16,11,9,0,20,78
1701,ncst,34,64,13,25,18,23,9,45,25,15,4,4,16,99
1702,stjoes,23,55,8,25,18,23,11,32,14,14,3,2,16,72
1702,illinoisst,31,66,9,20,10,13,14,37,14,10,10,3,21,81
1703,wrightst,25,56,12,25,6,8,9,37,14,18,7,1,19,68
1703,kentst,22,64,6,26,13,19,14,36,6,12,6,5,12,63
1704,southern,28,69,7,14,11,15,15,46,13,18,6,5,18,74
1704,uab,25,66,11,27,14,21,13,42,16,16,8,10,12,75
1705,portland,20,51,6,18,7,10,14,44,5,16,1,3,17,53
1705,oregonst,14,50,5,18,12,20,8,24,5,7,10,3,18,45
1706,idahost,22,56,5,13,10,16,7,24,6,7,5,3,21,59
1706,boisest,30,58,7,19,15,22,14,41,11,11,0,1,19,82
1707,westernmichigan,32,64,12,22,10,14,7,26,20,10,5,2,21,86
1707,washington,35,61,8,15,14,23,10,35,18,9,4,8,13,92
1708,rider,24,57,2,15,10,16,10,35,14,10,7,5,15,60
1708,ncat,20,53,4,15,15,17,10,36,9,14,4,1,17,59
1709,easternwashington,19,58,4,21,6,10,12,34,9,15,4,5,13,48
1709,northernkentucky,26,58,11,26,7,9,10,39,22,11,4,1,15,70
1710,centralconnecticutst,24,54,3,10,18,26,12,26,8,18,8,2,18,69
1710,UMASSLowell,35,51,10,18,6,12,5,28,24,21,8,3,21,86
1711,quinnipiac,29,62,6,17,21,28,15,43,10,16,3,5,13,85
1711,maine,30,65,6,20,9,12,8,29,10,9,5,3,24,75
1712,elon,27,55,14,29,0,3,8,38,19,12,6,7,11,68
1712,stpeters,22,65,8,24,1,1,12,34,11,8,8,2,10,53
1713,jacksonvillest,28,62,6,22,5,9,12,33,16,8,5,0,19,67
1713,Scupstate,23,50,9,19,11,17,10,32,18,13,5,5,13,66
1714,UTSA,26,55,7,22,10,21,14,39,11,15,2,2,26,69
1714,texasamcc,26,56,1,10,20,28,10,29,3,8,7,2,22,73
1715,southdakota,27,49,8,17,18,31,5,33,12,14,5,4,23,80
1715,montanast,23,56,9,21,13,19,8,32,12,14,5,2,22,68
1716,calstfullerton,36,75,8,18,16,24,17,48,15,17,8,2,36,96
1716,nebraskaomaha,29,67,10,24,34,43,11,36,15,13,7,5,17,102
1717,bowlinggreen,29,64,8,15,10,14,10,28,12,10,10,1,21,76
1717,sanjosest,28,56,7,16,14,24,15,41,13,17,8,4,17,77
1718,tennesseest,22,51,2,16,9,15,4,29,7,13,4,1,25,55
1718,duke,19,51,8,24,19,32,14,41,12,12,7,3,19,65
1719,westernillinois,19,61,10,22,2,4,6,29,10,11,3,3,22,50
1719,purdue,27,64,5,18,23,30,15,51,19,6,2,2,12,82
1720,delawarest,21,63,6,22,8,15,15,28,13,12,4,2,16,56
1720,indiana,42,63,11,26,8,14,13,44,28,11,9,8,13,103
1721,samford,24,56,9,25,11,12,5,30,12,14,3,1,19,68
1721,floridast,27,64,6,22,16,22,14,41,11,12,4,3,15,76
1722,cornell,27,66,12,30,1,2,6,28,17,11,3,2,19,67
1722,USC,30,62,6,18,13,19,11,43,17,7,6,10,10,79
1723,colgate,20,50,6,19,16,18,7,28,9,18,6,3,16,62
1723,notredame,28,56,14,31,7,10,7,31,23,14,12,7,14,77
1724,umes,20,51,5,13,13,16,9,32,13,18,6,1,21,58
1724,american,22,43,3,12,14,26,4,26,13,14,8,5,17,61
1725,jacksonst,22,62,8,25,10,16,10,36,13,12,4,4,29,62
1725,duquesne,23,55,6,21,22,31,12,44,15,13,3,2,19,74
1726,army,29,62,11,23,14,20,11,31,20,15,2,0,27,83
1726,stbonaventure,29,54,7,18,27,36,8,32,13,12,3,5,19,92
1727,wofford,28,56,13,28,6,11,7,26,18,10,6,0,19,75
1727,coastalcarolina,28,54,7,20,11,19,12,36,8,15,3,1,19,74
1728,stfrancispa,23,60,10,20,9,11,9,33,17,17,10,2,14,65
1728,marquette,27,60,13,30,11,15,9,36,18,15,6,6,14,78
1729,easternmichigan,23,66,5,26,6,12,13,33,11,20,9,1,20,57
1729,syracuse,37,63,15,28,16,25,11,45,34,17,15,8,14,105
1730,longwood,19,52,2,17,5,8,8,39,5,23,7,9,13,45
1730,ballst,24,64,7,24,6,8,11,39,12,13,11,2,13,61
1731,mountstmarys,18,55,8,22,21,25,7,26,6,17,10,3,23,65
1731,bucknell,29,54,7,15,16,26,9,36,17,17,9,9,18,81
1732,arkansaslittlerock,20,58,0,15,8,11,11,39,8,15,11,7,15,48
1732,oralroberts,21,56,7,19,14,18,10,39,13,13,11,3,9,63
1733,mcneesest,27,58,5,18,11,21,14,38,9,9,9,2,18,70
1733,tulane,19,52,6,22,19,27,15,36,12,15,5,4,19,63
1734,charleston,23,63,2,18,17,19,10,29,9,9,8,4,16,65
1734,LSU,29,58,3,10,14,18,12,43,12,16,4,6,20,75
1735,belmont,24,59,7,34,7,9,9,38,16,10,4,5,8,62
1735,UWMilwaukee,24,64,6,18,2,2,11,37,10,10,3,1,14,56
1736,SIUEdwardsville,34,67,6,10,18,29,15,43,9,15,2,5,26,92
1736,UWGreenBay,31,64,8,16,24,35,10,34,15,9,5,5,21,94
1737,southdakotast,27,57,8,25,21,25,12,37,11,15,6,1,12,83
1737,drake,29,64,10,36,7,8,10,31,15,13,6,6,22,75
1738,SEMS,27,53,13,30,11,13,2,24,18,13,4,1,20,78
1738,depaul,28,53,9,22,16,20,6,31,20,13,3,0,14,81
1739,troy,23,67,6,26,14,19,13,38,6,15,12,2,24,66
1739,wyoming,25,62,4,23,18,26,15,47,12,18,6,5,16,72
1740,stanford,19,57,3,15,8,12,12,34,11,11,5,3,18,49
1740,someth,27,51,11,26,7,14,7,36,21,12,5,7,14,72
1741,colorado,27,50,10,24,11,22,7,33,18,16,3,7,22,75
1741,airforce,22,61,8,26,16,20,15,38,14,11,7,2,22,68
1742,loyolamarymount,25,58,5,21,14,21,15,40,10,14,7,6,18,69
1742,coloradost,22,51,7,20,15,22,8,31,12,14,7,4,20,66
1743,bradley,18,58,7,17,6,11,9,36,11,17,10,2,14,49
1743,mississippi,23,55,9,28,11,14,8,41,19,16,13,10,13,66
1744,ucirvine,28,62,11,24,12,18,11,42,13,17,0,3,24,79
1744,NMSU,30,83,5,23,20,31,27,52,16,7,2,2,18,85
